tau_c,tau_g,h_t_plus_1,h_t_plus_1_only_c,h_t_plus_1_only_g
0.24736842105263157,0.23421052631578948,0.8708269786013298,0.7476228007644697,0.660831286040027
0.24736842105263157,0.24736842105263157,0.8766317870260116,0.7476228007644697,0.6717566121040491
0.24736842105263157,0.26052631578947366,0.8823482673785449,0.7476228007644697,0.682282374431512
0.24736842105263157,0.27368421052631575,0.887979614449447,0.7476228007644697,0.6924423085312655
0.24736842105263157,0.2868421052631579,0.8935288433168295,0.7476228007644697,0.7022658391134405
0.24736842105263157,0.3,0.898998802917534,0.7476228007644697,0.7117788009975323
0.26052631578947366,0.05,0.7886024258398382,0.7593373113024324,0.41581454252441713
0.26052631578947366,0.06315789473684211,0.7958967835995477,0.7593373113024324,0.4460021644222425
0.26052631578947366,0.07631578947368421,0.8030384034574714,0.7593373113024324,0.47205542515359666
0.26052631578947366,0.08947368421052632,0.8100348275877937,0.7593373113024324,0.4951277515714238
0.26052631578947366,0.10263157894736842,0.8168930233029426,0.7593373113024324,0.5159326066619795
0.26052631578947366,0.11578947368421053,0.8236194414536939,0.7593373113024324,0.5349453253381506
0.26052631578947366,0.12894736842105264,0.830220067493771,0.7593373113024324,0.5525001723302214
0.26052631578947366,0.14210526315789473,0.8367004662973706,0.7593373113024324,0.5688420878362604
0.26052631578947366,0.15526315789473683,0.8430658216330177,0.7593373113024324,0.584156478187648
0.26052631578947366,0.16842105263157894,0.8493209710473776,0.7593373113024324,0.5985874208272585
0.26052631578947366,0.18157894736842106,0.8554704367907292,0.7593373113024324,0.6122493335144873
0.26052631578947366,0.19473684210526315,0.8615184533160185,0.7593373113024324,0.6252347528844866
0.26052631578947366,0.20789473684210524,0.8674689918013222,0.7593373113024324,0.6376196920270777
0.26052631578947366,0.22105263157894733,0.8733257820776913,0.7593373113024324,0.6494674345038219
0.26052631578947366,0.23421052631578948,0.8790923322880014,0.7593373113024324,0.660831286040027
0.26052631578947366,0.24736842105263157,0.8847719465554257,0.7593373113024324,0.6717566121040491
0.26052631578947366,0.26052631578947366,0.8903677409007844,0.7593373113024324,0.682282374431512
0.26052631578947366,0.27368421052631575,0.8958826576149136,0.7593373113024324,0.6924423085312655
0.26052631578947366,0.2868421052631579,0.9013194782642459,0.7593373113024324,0.7022658391134405
0.26052631578947366,0.3,0.9066808354841196,0.7593373113024324,0.7117788009975323
0.27368421052631575,0.05,0.7989757267341298,0.7706446780635111,0.41581454252441713
0.27368421052631575,0.06315789473684211,0.8060542312725656,0.7706446780635111,0.4460021644222425
0.27368421052631575,0.07631578947368421,0.812990592878077,0.7706446780635111,0.47205542515359666
0.27368421052631575,0.08947368421052632,0.8197915508264771,0.7706446780635111,0.4951277515714238
0.27368421052631575,0.10263157894736842,0.8264633506468002,0.7706446780635111,0.5159326066619795
0.27368421052631575,0.11578947368421053,0.8330117923870042,0.7706446780635111,0.5349453253381506
0.27368421052631575,0.12894736842105264,0.83944227304018,0.7706446780635111,0.5525001723302214
0.27368421052631575,0.14210526315789473,0.8457598239666423,0.7706446780635111,0.5688420878362604
0.27368421052631575,0.15526315789473683,0.8519691440102273,0.7706446780635111,0.584156478187648
0.27368421052631575,0.16842105263157894,0.8580746288953199,0.7706446780635111,0.5985874208272585
0.27368421052631575,0.18157894736842106,0.8640803973993919,0.7706446780635111,0.6122493335144873
0.27368421052631575,0.19473684210526315,0.8699903147202372,0.7706446780635111,0.6252347528844866
0.27368421052631575,0.20789473684210524,0.8758080133944509,0.7706446780635111,0.6376196920270777
0.27368421052631575,0.22105263157894733,0.8815369120715983,0.7706446780635111,0.6494674345038219
0.27368421052631575,0.23421052631578948,0.8871802324049706,0.7706446780635111,0.660831286040027
0.27368421052631575,0.24736842105263157,0.8927410142832946,0.7706446780635111,0.6717566121040491
0.27368421052631575,0.26052631578947366,0.8982221295969853,0.7706446780635111,0.682282374431512
0.27368421052631575,0.27368421052631575,0.9036262947065101,0.7706446780635111,0.6924423085312655
0.27368421052631575,0.2868421052631579,0.9089560817583531,0.7706446780635111,0.7022658391134405
0.27368421052631575,0.3,0.914213928975267,0.7706446780635111,0.7117788009975323
0.2868421052631579,0.05,0.8090439580471239,0.7815776488968573,0.41581454252441713
0.2868421052631579,0.06315789473684211,0.8159214942673292,0.7815776488968573,0.4460021644222425
0.2868421052631579,0.07631578947368421,0.8226663609854827,0.7815776488968573,0.47205542515359666
0.2868421052631579,0.08947368421052632,0.8292846072615218,0.7815776488968573,0.4951277515714238
0.2868421052631579,0.10263157894736842,0.8357818555198202,0.7815776488968573,0.5159326066619795
0.2868421052631579,0.11578947368421053,0.8421633417371232,0.7815776488968573,0.5349453253381506
0.2868421052631579,0.12894736842105264,0.8484339509408224,0.7815776488968573,0.5525001723302214
0.2868421052631579,0.14210526315789473,0.8545982486652235,0.7815776488968573,0.5688420878362604
0.2868421052631579,0.15526315789473683,0.8606605089108004,0.7815776488968573,0.584156478187648
0.2868421052631579,0.16842105263157894,0.8666247390670534,0.7815776488968573,0.5985874208272585
0.2868421052631579,0.18157894736842106,0.872494702189873,0.7815776488968573,0.6122493335144873
0.2868421052631579,0.19473684210526315,0.8782739369664663,0.7815776488968573,0.6252347528844866
0.2868421052631579,0.20789473684210524,0.8839657756526775,0.7815776488968573,0.6376196920270777
0.2868421052631579,0.22105263157894733,0.8895733602271657,0.7815776488968573,0.6494674345038219
0.2868421052631579,0.23421052631578948,0.8950996569729719,0.7815776488968573,0.660831286040027
0.2868421052631579,0.24736842105263157,0.9005474696683853,0.7815776488968573,0.6717566121040491
0.2868421052631579,0.26052631578947366,0.905919451544772,0.7815776488968573,0.682282374431512
0.2868421052631579,0.27368421052631575,0.9112181161484291,0.7815776488968573,0.6924423085312655
0.2868421052631579,0.2868421052631579,0.9164458472259616,0.7815776488968573,0.7022658391134405
0.2868421052631579,0.3,0.9216049077376507,0.7815776488968573,0.7117788009975323
0.3,0.05,0.8188280336798678,0.7921649763294436,0.41581454252441713
0.3,0.06315789473684211,0.8255179196506683,0.7921649763294436,0.4460021644222425
0.3,0.07631578947368421,0.8320836445716961,0.7921649763294436,0.47205542515359666
0.3,0.08947368421052632,0.8385306606155837,0.7921649763294436,0.4951277515714238
0.3,0.10263157894736842,0.8448640492547649,0.7921649763294436,0.5159326066619795
0.3,0.11578947368421053,0.8510885549546103,0.7921649763294436,0.5349453253381506
0.3,0.12894736842105264,0.8572086150695349,0.7921649763294436,0.5525001723302214
0.3,0.14210526315789473,0.8632283864489049,0.7921649763294436,0.5688420878362604
0.3,0.15526315789473683,0.869151769181863,0.7921649763294436,0.584156478187648
0.3,0.16842105263157894,0.8749824278458771,0.7921649763294436,0.5985874208272585
0.3,0.18157894736842106,0.8807238105703319,0.7921649763294436,0.6122493335144873
0.3,0.19473684210526315,0.8863791661818224,0.7921649763294436,0.6252347528844866
0.3,0.20789473684210524,0.8919515596603564,0.7921649763294436,0.6376196920270777
0.3,0.22105263157894733,0.8974438861041371,0.7921649763294436,0.6494674345038219
0.3,0.23421052631578948,0.902858883373956,0.7921649763294436,0.660831286040027
0.3,0.24736842105263157,0.9081991435656233,0.7921649763294436,0.6717566121040491
0.3,0.26052631578947366,0.9134671234396283,0.7921649763294436,0.682282374431512
0.3,0.27368421052631575,0.9186651539208041,0.7921649763294436,0.6924423085312655
0.3,0.2868421052631579,0.9237954487666938,0.7921649763294436,0.7022658391134405
0.3,0.3,0.928860112491236,0.7921649763294436,0.7117788009975323
